BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Prob,Score,CCCD,Tên,HDV
1,13000,125969.0,144076.0,DebtCon,Other,4.0,0.0,0.0,110.19319627,2.0,30.0,48.977731698,0.8938613429177339,532,83768478532,Vũ Hồng Cường,492242
0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.062698773,1.0,33.0,38.447658863,0.0107334910963592,772,911724816373,Huỳnh Xuân Quyên,873690
0,50800,44992.0,108486.0,HomeImp,Self,6.0,0.0,0.0,204.96248827,2.0,36.0,40.771305003,0.0034551058111264,813,958418752064,Đặng Xuân Thảo,489101
0,88300,54004.0,94838.0,DebtCon,Other,16.0,0.0,0.0,193.70205076,0.0,15.0,36.262691334,0.0188111192156872,752,518687325932,Hoàng Xuân Tú,344016
0,38100,67559.0,113024.0,DebtCon,Mgr,16.0,0.0,0.0,190.67667138,0.0,22.0,40.239609635,0.008366816763928,781,497657026578,Nguyễn Minh Anh,489736
1,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,0.2631331036748103,646,540937139420,Nguyễn Hồng Linh,699078
1,8900,133847.0,157399.0,HomeImp,ProfExe,17.0,0.0,2.0,70.884144094,0.0,12.0,34.702330738,0.8224761904761905,554,378951403617,Huỳnh Hải Bình,166264
0,26300,114956.0,147793.0,DebtCon,Office,3.0,,,296.56015445,2.0,35.0,43.807293163,0.0152691753981752,759,24412126982,Lê Xuân Vân,645553
0,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.00847827,0.0,47.0,39.358357532,0.0070528646402845,787,205235716987,Vũ Quốc Anh,179169
0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.066735538,1.0,19.0,34.104697064,0.0313072194118023,733,204928645208,Vũ Xuân Linh,271729
0,17100,53983.0,73688.0,DebtCon,Other,5.0,,,95.523512118,0.0,9.0,36.920385648,0.0497632787504792,715,51129884458,Hoàng Quốc Hùng,332826
0,7500,49100.0,85650.0,HomeImp,Other,18.0,0.0,0.0,178.33466667,0.0,29.0,,0.0453347776142679,719,446040699971,Phan Thị Quyên,362095
0,27300,,43277.0,DebtCon,Other,9.0,0.0,,101.88661478,,14.0,20.808196179,0.0017917509717032,837,990773242178,Phan Minh Hùng,869427
0,9400,71600.0,99682.0,DebtCon,Other,16.0,,,159.03637066,4.0,16.0,25.607228233,0.0116076317153826,769,80986299894,Hoàng Minh Hùng,488636
0,37200,202627.0,268857.0,DebtCon,ProfExe,3.0,0.0,0.0,248.1703603,0.0,31.0,31.85939856,0.0041429464500373,807,711996206966,Trần Quốc Phương,955274
0,23500,146371.0,179434.0,DebtCon,ProfExe,6.0,,,195.17814464,4.0,43.0,39.94505447,0.0114006513816011,770,677375995442,Nguyễn Minh Thảo,162680
0,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,,0.0278851358270721,737,259379947394,Hoàng Thị Dũng,985021
0,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.090659606,1.0,10.0,40.85911311,0.1123083318563261,683,349926020111,Hoàng Xuân Hà,927391
0,9400,57105.0,67061.0,HomeImp,Other,6.0,0.0,0.0,129.50848379,0.0,34.0,35.734592764,0.0211891997434127,747,969294547776,Phan Hải Vân,923347
0,18900,52640.0,113391.0,DebtCon,ProfExe,16.0,0.0,0.0,257.52379662,0.0,19.0,27.792323705,0.0011616849627231,850,325651996609,Vũ Quốc Sơn,834019
0,8200,135929.0,200275.0,DebtCon,ProfExe,0.0,0.0,0.0,69.617174882,1.0,23.0,37.805432649,0.0251893061927717,741,590362389709,Vũ Đức Linh,605959
0,25100,44639.0,75412.0,DebtCon,Other,22.0,,1.0,284.91367043,0.0,29.0,39.518017085,0.0083382656927114,781,65827243951,Phan Đức Hà,167073
0,16600,71564.0,84627.0,DebtCon,Office,5.0,0.0,0.0,114.64013288,1.0,20.0,22.323142605,0.0021327786166237,831,81481850877,Bùi Minh Thảo,914387
1,17000,89600.0,115000.0,DebtCon,Self,20.0,,3.0,99.266666667,0.0,23.0,,0.5386734693877551,603,434988478841,Nguyễn Thu Lan,513754
0,10000,,23400.0,HomeImp,,28.0,0.0,0.0,206.96666667,1.0,5.0,,0.2251474157745521,653,582037888098,Phạm Thùy Phương,955440
0,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.8035325,0.0,29.0,42.324924696,0.0323998035654739,731,149790644951,Lê Thị Sơn,118168
0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,0.0156556866812255,758,48889602998,Đặng Thu Hùng,878592
1,2000,45000.0,55000.0,HomeImp,Other,3.0,0.0,0.0,86.066666667,2.0,25.0,,0.5589025285481096,600,609298051069,Hoàng Văn Bình,157006
0,23600,56023.0,83659.0,DebtCon,Mgr,5.0,0.0,0.0,267.75553453,2.0,25.0,32.200781329,0.0093002710067247,777,675313754563,Hoàng Quốc Bình,156755
0,13400,100784.0,118708.0,,Office,15.0,0.0,0.0,268.10759246,0.0,16.0,36.158718102,0.0036693325732242,811,58334204595,Hoàng Thùy Thảo,757797
0,21900,51861.0,68951.0,DebtCon,ProfExe,10.0,0.0,0.0,188.97861712,0.0,42.0,38.999754155,0.0173144043969372,755,477897753136,Phạm Hồng Cường,910629
1,19400,86219.0,126904.0,HomeImp,Other,0.0,0.0,0.0,,0.0,0.0,34.480849784,0.5221428571428571,606,232274423077,Trần Minh Quyên,224080
0,15000,80988.0,97404.0,DebtCon,ProfExe,10.0,3.0,0.0,188.50167197,1.0,30.0,26.5682704,0.0545471963294979,712,13685918434,Phạm Xuân Thảo,032898
0,13300,,27136.0,HomeImp,,27.0,0.0,0.0,210.99697546,1.0,4.0,23.807147729,0.0380568669263577,725,755789315905,Phan Xuân Tú,963253
0,8300,44783.0,63424.0,HomeImp,Other,2.0,0.0,,97.900836205,,12.0,36.587869801,0.083980955500307,695,820448538369,Vũ Thu Cường,341489
0,8400,57103.0,78079.0,DebtCon,Other,0.0,0.0,0.0,56.30976479,8.0,21.0,23.521188257,0.0460204911367702,718,657780667132,Đặng Minh Linh,466829
0,24700,77022.0,112172.0,DebtCon,Mgr,9.0,0.0,1.0,306.87107786,2.0,28.0,30.120041947,0.0191412321697499,751,752157420999,Đặng Hồng Sơn,383387
0,5600,41439.0,53893.0,HomeImp,Office,8.0,,,181.32298993,,19.0,24.651395744,0.0119424651848448,768,835628420126,Vũ Xuân Linh,432832
0,16500,8795.0,164000.0,HomeImp,Mgr,23.0,0.0,0.0,76.066666667,2.0,21.0,,0.0266600286125885,739,384298815734,Đặng Đức Bình,085941
0,6500,51724.0,87770.0,DebtCon,,4.0,0.0,0.0,209.32631158,4.0,29.0,30.343448604,0.0042073356019824,806,730561509021,Trần Quốc Thảo,250771
0,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,0.0575696822644992,710,847294464121,Lê Minh Anh,482447
1,20500,113963.0,131135.0,HomeImp,Self,3.0,1.0,0.0,243.68060389,1.0,26.0,143.94960495,0.8586394557823129,544,329124919244,Hoàng Minh Hà,670780
0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.85118993,0.0,10.0,39.528326336,0.0671487345106598,704,433851887253,Phạm Hồng Linh,925314
0,10300,,69085.0,HomeImp,Other,,0.0,0.0,380.27804051,0.0,7.0,36.739820219,0.0433545432085968,720,22959763738,Nguyễn Hải Hùng,972757
0,8200,,49362.0,,,,,,,,,11.769692151,0.0209960862333814,747,323486558027,Lê Thùy Sơn,606809
0,16400,85601.0,100078.0,HomeImp,Office,,0.0,0.0,176.69874119,1.0,25.0,43.027470528,0.0091489786883129,778,204393323425,Lê Hải Anh,057819
0,16100,45973.0,64430.0,HomeImp,Office,3.0,0.0,0.0,117.07375316,0.0,17.0,33.824716398,0.0009773030443303,850,671269177541,Đặng Đức Mai,525166
0,18000,23000.0,46000.0,DebtCon,Other,0.2,,,312.53333333,,25.0,,0.1143860316399782,683,945235371915,Vũ Thùy Tú,431068
0,12300,61253.0,85825.0,DebtCon,Sales,5.0,0.0,0.0,130.02625897,0.0,34.0,27.20337824,0.0082044128881725,782,288314263417,Trần Minh Phương,529117
0,8900,,49147.0,HomeImp,Other,,,,110.50958053,,8.0,37.108142059,0.0812964155398618,696,718272061326,Đặng Hồng Linh,118815
1,12900,94000.0,,DebtCon,Office,8.0,0.0,1.0,205.93333333,0.0,19.0,,0.1888097297342639,661,901660813997,Phạm Thu Tú,394140
1,8500,30077.0,42770.0,DebtCon,Office,0.25,0.0,0.0,89.266666667,0.0,10.0,,0.5142051307702569,607,741070203090,Nguyễn Hồng Phương,693886
0,11900,61094.0,74842.0,,Other,12.0,0.0,0.0,250.19983439,0.0,26.0,29.734874071,0.0012224535772196,850,529891358603,Lê Thùy Sơn,997807
0,21400,134041.0,163103.0,DebtCon,ProfExe,6.0,1.0,0.0,172.03106931,0.0,38.0,19.637068751,0.0259565217391304,740,872780555200,Phạm Thu Hà,408419
1,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,,0.7185714285714285,575,58724573264,Đặng Xuân Linh,006618
0,12100,18728.0,34443.0,DebtCon,Mgr,9.0,0.0,0.0,117.64828293,0.0,10.0,21.589836378,0.0052294133319096,798,808148966352,Huỳnh Thùy Thảo,493546
1,7500,63500.0,86125.0,HomeImp,Other,5.0,0.0,0.0,136.1,0.0,8.0,,0.2287109030915605,653,602379915798,Phan Đức Lan,465317
0,14300,33261.0,41835.0,DebtCon,Other,9.0,,0.0,155.14316084,6.0,28.0,40.50295999,0.0941986027797407,691,488582977395,Phan Thu Cường,914032
0,1700,97800.0,112000.0,HomeImp,Office,3.0,0.0,0.0,93.333333333,0.0,14.0,,0.0701269054463071,702,506035588594,Trần Thu Dũng,925969
0,16500,,88454.0,DebtCon,Office,30.0,0.0,0.0,320.42145028,0.0,16.0,14.097940896,0.0075178518230039,785,537661908797,Hoàng Thùy Phương,731581
0,16400,107669.0,115881.0,DebtCon,Other,0.0,0.0,0.0,136.81211951,1.0,21.0,39.699961675,0.0179919337739197,753,972014502005,Phạm Hồng Quyên,552410
0,28600,31634.0,65157.0,,Office,5.0,0.0,0.0,119.36202556,1.0,6.0,40.159418765,0.0754654719120659,699,133475900382,Đặng Hải Anh,783864
1,25000,,,DebtCon,Other,22.0,0.0,2.0,203.2,0.0,23.0,,0.3654845690480452,629,376881993994,Vũ Thu Thảo,423314
1,18400,43188.0,68876.0,DebtCon,Other,,0.0,0.0,199.00057602,6.0,25.0,41.006103287,0.6367334083496062,589,182208584363,Phạm Hải Cường,842887
0,20000,,64928.84,HomeImp,Office,8.0,0.0,0.0,122.66666667,2.0,5.0,,0.0532768453293049,713,455581034846,Trần Thị Hùng,595156
0,68000,191000.0,288000.0,DebtCon,Self,11.0,0.0,0.0,218.1,3.0,25.0,,0.0413191130469952,722,703915756536,Nguyễn Xuân Sơn,792211
0,13000,,25425.0,DebtCon,Other,13.0,,,90.933333333,2.0,9.0,,0.0306102853234591,734,726692684026,Đặng Thùy Dũng,595487
0,10600,63245.0,82041.0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.219034312,0.0560831566094724,711,206656849906,Vũ Xuân Anh,287894
0,6200,,80078.0,,,,,,,,,25.375544161,0.0213723225476722,747,431496366970,Phan Minh Linh,463316
0,18200,63852.0,93356.0,DebtCon,Other,1.0,0.0,0.0,181.91176992,0.0,31.0,33.209409246,0.0162608157314812,757,26701581041,Vũ Xuân Bình,046175
0,42600,13284.0,64273.0,HomeImp,Office,,0.0,0.0,310.39832249,0.0,19.0,15.249613012,0.0015949371940313,841,229202750680,Huỳnh Xuân Cường,687811
0,27400,,39858.0,DebtCon,Other,11.0,1.0,,87.379007649,,14.0,20.588214357,0.009310402597042,777,651272768502,Huỳnh Thị Quyên,179046
1,19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,,81.252547416,0.0,27.0,41.863631054,0.5779221720889157,598,381876599659,Phạm Thu Hùng,116587
1,11100,,26400.0,HomeImp,Other,8.0,0.0,0.0,,2.0,0.0,,0.5217667887667887,606,587842586744,Trần Quốc Tú,067523
0,7400,,44651.0,HomeImp,Other,2.0,0.0,0.0,271.91816905,0.0,25.0,42.930043097,0.0422777797830035,721,704079324533,Trần Xuân Phương,373743
0,15900,49516.0,105352.0,HomeImp,Other,0.0,0.0,2.0,54.437325617,0.0,9.0,40.270607618,0.0484598009512843,716,212002946320,Vũ Quốc Mai,499548
0,17000,118822.0,208429.0,DebtCon,Other,3.0,0.0,0.0,206.73707131,0.0,16.0,25.87399085,0.009065026278274,778,381737606544,Phan Văn Tú,370802
0,9500,42699.0,57680.0,DebtCon,,10.0,0.0,0.0,114.4929085,1.0,26.0,25.07515295,0.0313542052891542,733,318104830900,Bùi Quốc Vân,551345
0,42500,9898.0,65778.0,HomeImp,Office,,0.0,0.0,318.25546193,0.0,18.0,15.652880789,0.0015949371940313,841,606111158814,Vũ Quốc Linh,526443
0,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0,161.35269333,0.0,24.0,23.896554711,0.0007920331561589,850,793914846823,Phạm Văn Linh,248425
0,21300,67282.0,86861.0,DebtCon,Office,4.0,,,173.79250726,,15.0,37.364528826,0.0241168278534035,742,333238273145,Đặng Thị Phương,030758
0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,278.3074217,2.0,17.0,32.721694978,0.0009008908240838,850,816790604955,Nguyễn Hồng Vân,465735
0,79100,23553.0,103807.0,HomeImp,,25.0,0.0,1.0,142.19345794,0.0,13.0,31.469937398,0.0059137984825803,794,331740834149,Nguyễn Hải Lan,744821
0,16200,68873.0,101797.0,HomeImp,ProfExe,23.0,0.0,0.0,220.96515227,0.0,23.0,36.259337335,0.0140139902475157,762,304313718329,Huỳnh Quốc Anh,815192
0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.007277303,2.0,20.0,29.804601445,0.0039274840414817,809,799746354537,Phan Hải Phương,468639
0,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.82670618,4.0,30.0,36.648679723,0.0041537522418157,807,697641402853,Hoàng Minh Vân,949023
0,16400,119879.0,128546.0,DebtCon,,16.0,0.0,0.0,182.99738116,0.0,17.0,40.850886838,0.0203584851745603,749,602663999757,Phạm Xuân Vân,575098
0,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.30549337,1.0,16.0,41.543254137,0.0332011538003254,731,661405057676,Trần Văn Bình,801841
1,20000,14361.0,50000.0,DebtCon,Other,,0.0,1.0,216.06666667,1.0,10.0,,0.309437624225923,638,570648246537,Trần Thùy Mai,566220
0,15100,96763.0,114896.0,HomeImp,Office,2.0,0.0,0.0,144.52964999,0.0,21.0,36.371704029,0.0032059652116389,816,716378456097,Lê Quốc Phương,090843
0,15100,68043.0,80686.0,DebtCon,Office,4.0,0.0,0.0,119.67249086,1.0,20.0,21.418227456,0.0034474016465109,813,155810931101,Bùi Thu Thảo,680598
0,16100,68905.0,91572.0,DebtCon,Office,3.0,0.0,0.0,165.45712458,0.0,25.0,24.920119989,0.0010018398550031,850,185041772401,Phan Hải Lan,190137
0,16500,44330.0,72618.0,DebtCon,Other,6.0,0.0,0.0,101.49536566,2.0,15.0,41.457025199,0.0609050494428163,708,776017145848,Hoàng Xuân Hùng,017251
0,16200,87248.0,116407.0,DebtCon,Other,20.0,0.0,0.0,270.0076812,1.0,16.0,24.543268816,0.0052162435179488,798,187001817022,Trần Thu Hùng,948555
0,9000,53177.0,56782.0,HomeImp,Other,9.0,0.0,0.0,106.50053701,3.0,33.0,40.084175502,0.0192354506852288,751,485695642096,Phạm Thị Quyên,407058
0,54000,176922.0,256977.0,DebtCon,ProfExe,6.0,0.0,0.0,225.56569998,2.0,33.0,37.989689206,0.0172730579238997,755,97059056413,Đặng Thùy Linh,931063
1,17000,87600.0,110000.0,DebtCon,Other,0.4,6.0,0.0,180.56666667,2.0,46.0,,0.5159523809523809,607,208279921680,Phan Quốc Dũng,811731
0,22900,90702.0,115355.0,DebtCon,Mgr,24.0,,0.0,308.85054,1.0,42.0,38.793334326,0.0124182269062617,767,220147695015,Hoàng Hải Bình,175965
1,30800,147577.0,187129.0,DebtCon,Office,11.0,0.0,0.0,,0.0,0.0,42.362252638,0.8435261702749387,548,181585549668,Bùi Quốc Mai,201936
0,81400,21041.0,111304.0,HomeImp,,26.0,0.0,0.0,146.32278288,0.0,14.0,32.131373125,0.0067256041622592,789,671148118837,Phạm Hồng Lan,609279
0,30300,54352.0,79302.0,DebtCon,Office,0.0,0.0,0.0,152.20277687,3.0,19.0,41.62936282,0.0068691305032531,788,329276300531,Hoàng Xuân Cường,414494
0,21200,85092.0,139345.0,DebtCon,Other,9.0,0.0,1.0,87.64505947,3.0,14.0,42.13884767,0.1587054083773957,669,737817875465,Lê Quốc Dũng,859797
0,16700,11059.0,92706.0,HomeImp,Other,13.0,0.0,1.0,262.61033998,0.0,23.0,29.884757742,0.0036031318835604,812,837484068194,Bùi Hải Hà,832565
0,10800,89139.0,122571.0,HomeImp,Other,8.0,,,,,,40.780527152,0.0376166955751922,726,793333521505,Đặng Thị Anh,074077
0,12000,85039.0,111100.0,DebtCon,ProfExe,0.2,1.0,2.0,144.06666667,1.0,34.0,,0.0751362669867342,699,993471972946,Phan Minh Vân,995415
1,4000,55000.0,59000.0,DebtCon,Other,12.0,2.0,0.0,146.1,0.0,22.0,,0.5051237079247283,608,258528796956,Huỳnh Hải Vân,090178
0,21600,105654.0,155460.0,DebtCon,Mgr,16.0,0.0,0.0,193.04880318,0.0,25.0,33.600608463,0.0012456387740891,850,127376099165,Huỳnh Quốc Bình,221796
0,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,84.639348205,0.0,16.0,32.886875225,0.0025906352086672,824,795972222579,Lê Văn Cường,280749
0,18900,100416.0,161147.0,DebtCon,Mgr,1.0,0.0,0.0,216.09704957,1.0,18.0,38.460499883,0.0141086387105268,762,248738749917,Vũ Quốc Hùng,031871
0,15000,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6,0.0,6.0,,0.177395836347711,664,684830244329,Phạm Hồng Quyên,853806
1,28100,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,120.73333333,1.0,58.0,,0.5243915343915344,605,260291269933,Hoàng Hải Phương,783294
0,9100,48797.0,67761.0,DebtCon,Mgr,7.0,,3.0,116.97915477,3.0,11.0,37.79737881,0.039594919343064,724,288865432055,Huỳnh Thùy Sơn,327757
0,12900,64245.0,83823.0,DebtCon,Office,13.0,0.0,0.0,246.8377195,3.0,36.0,40.560130328,0.0014567695371579,844,441117986795,Đặng Minh Bình,185178
0,6100,,47400.0,,,,,,,,,,0.1291995947447239,678,582002786060,Vũ Thùy Hà,166829
1,27700,97834.0,132396.0,HomeImp,ProfExe,18.0,0.0,2.0,303.95191452,2.0,26.0,6.8870241268,0.8957142857142857,531,660976212666,Phạm Minh Linh,341790
0,8100,43553.0,88242.0,DebtCon,,2.0,0.0,0.0,207.94046872,4.0,30.0,31.329651718,0.0198710061682661,750,757790798230,Vũ Minh Hùng,473806
0,27300,,116708.0,DebtCon,Mgr,11.0,0.0,0.0,175.20096024,0.0,26.0,33.747826295,0.0036381616570094,811,975582565625,Lê Hải Dũng,573046
0,8700,51950.0,67475.0,HomeImp,Other,4.5,0.0,1.0,246.46666667,2.0,16.0,,0.120842860905233,680,485940595183,Huỳnh Văn Phương,025121
0,16700,62933.0,95498.0,DebtCon,Office,0.0,0.0,1.0,161.66099425,0.0,25.0,24.26256802,0.0161522834573495,757,151221847253,Phạm Quốc Mai,913308
0,22800,39166.0,84407.0,DebtCon,ProfExe,11.0,0.0,0.0,276.12197299,0.0,19.0,38.968366525,0.0097210085005293,776,772669721693,Lê Thu Linh,319351
0,7700,,68131.0,HomeImp,Office,1.0,0.0,0.0,56.609906288,0.0,3.0,40.499820445,0.0320540834363144,732,122423290703,Phan Xuân Dũng,444206
0,88800,53307.0,94058.0,DebtCon,Other,16.0,0.0,0.0,218.30497768,0.0,15.0,34.24246473,0.0039796931370624,808,435282141881,Huỳnh Xuân Thảo,569832
1,15000,109000.0,155000.0,DebtCon,Office,0.0,3.0,2.0,105.5,1.0,28.0,,0.5714285714285714,599,690198716885,Phan Thùy Hà,260762
1,11900,108763.0,128780.0,DebtCon,Office,8.0,0.0,0.0,60.377932903,3.0,21.0,49.418114378,0.7688614163614164,566,158113114400,Phạm Thùy Hà,382902
1,16400,48700.0,72500.0,DebtCon,Other,,0.0,1.0,127.3,1.0,39.0,,0.2943210329787724,640,672766444098,Huỳnh Đức Mai,116094
1,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,,0.3991326483515571,624,645122574699,Bùi Thùy Vân,937477
0,7800,69662.0,80498.0,HomeImp,Other,4.0,0.0,0.0,100.42833098,0.0,14.0,42.807341953,0.0576761641512574,710,232591265772,Huỳnh Xuân Vân,590915
0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,,,115.29481113,,39.0,32.87512565,0.0026706426796253,823,65815805526,Bùi Hồng Hùng,218418
0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.53458669,0.0,25.0,39.720488984,0.0164982007823157,756,733495360684,Phạm Thu Hà,690483
0,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0,341.46505556,0.0,46.0,27.523246143,0.0033955307073923,814,847952533154,Bùi Văn Linh,786598
1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.08978536,0.0,31.0,42.373232999,0.6347687079160498,589,218289726037,Lê Đức Thảo,349369
0,32900,9200.0,66056.0,DebtCon,Other,0.0,0.0,0.0,107.67343823,1.0,6.0,37.189551645,0.0067227698132275,789,296937118754,Đặng Thu Cường,461223
0,16000,90900.0,152300.0,HomeImp,ProfExe,5.0,0.0,0.0,102.5,0.0,17.0,,0.0382419006617145,725,485604245184,Huỳnh Hồng Hà,341118
0,28600,136546.0,185507.0,DebtCon,ProfExe,0.0,0.0,0.0,212.31409848,3.0,19.0,40.516801315,0.0213302548036297,747,871706059586,Huỳnh Xuân Cường,064746
0,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0,198.89704666,0.0,14.0,42.556362818,0.015742821429478,758,475266166246,Vũ Đức Dũng,667555
0,32100,120725.0,168783.0,DebtCon,ProfExe,15.0,0.0,0.0,121.56041992,1.0,17.0,27.902221607,0.001938354927629,834,752393324317,Trần Văn Anh,224294
0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650517,0.0,17.0,36.180857581,0.0349571435044114,729,674519029522,Phạm Quốc Linh,573061
0,18700,136790.0,178135.0,DebtCon,Mgr,12.0,0.0,0.0,246.95441969,0.0,21.0,30.11861356,0.0017185526709202,838,408476200026,Đặng Văn Thảo,446667
0,15900,58518.0,82095.0,HomeImp,ProfExe,10.0,0.0,2.0,177.24777998,0.0,14.0,28.818793116,0.0195690981494513,750,292927978784,Trần Hải Linh,401060
0,14500,,30625.0,DebtCon,Other,11.0,,,89.856577087,2.0,9.0,33.474513805,0.0020528046046514,832,174897045038,Trần Văn Quyên,002774
0,15900,95120.0,114674.0,DebtCon,Office,4.0,0.0,1.0,278.89205929,0.0,34.0,28.232296781,0.0195484947612796,750,661903047262,Lê Đức Sơn,888939
0,7400,75547.0,93839.0,DebtCon,ProfExe,0.0,,,,,,28.161831853,0.0205325693749127,748,738640391903,Phạm Văn Quyên,751994
0,23000,131200.0,163390.0,DebtCon,Other,7.0,1.0,0.0,215.06666667,1.0,20.0,,0.0283806101538631,736,405435781577,Phan Văn Dũng,350588
0,14600,46057.0,63603.0,DebtCon,Other,,0.0,0.0,107.12103915,2.0,19.0,41.932036627,0.067789092875287,703,726110571584,Hoàng Đức Hà,341593
0,42500,104027.0,158425.0,DebtCon,Other,14.0,,0.0,224.60137563,3.0,31.0,42.68375126,0.0097025507653484,776,185382359504,Bùi Thùy Lan,010411
0,15100,73505.0,109656.0,DebtCon,Other,5.0,0.0,0.0,81.964151286,2.0,13.0,36.461210536,0.0467740125782816,718,786063801571,Hoàng Quốc Quyên,195485
0,15800,74575.0,95815.0,DebtCon,Other,7.0,2.0,0.0,69.581348102,0.0,21.0,24.108726876,0.0188942292752989,751,339742905643,Phạm Minh Hùng,620463
1,15000,89200.0,114750.0,DebtCon,ProfExe,11.0,0.0,0.0,114.6,0.0,27.0,,0.0523924625463824,713,99649174858,Vũ Xuân Dũng,656861
0,36400,86853.0,131508.0,DebtCon,Mgr,30.0,0.0,0.0,349.69439938,0.0,19.0,40.107031361,0.002428900870879,826,745972174582,Đặng Thị Bình,065020
0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344,0.0127686210150883,766,581881614575,Huỳnh Đức Dũng,482997
0,19300,39926.0,101208.0,HomeImp,Other,4.0,0.0,0.0,140.05163825,0.0,14.0,31.545694154,0.017045007027181,755,303655421238,Phan Đức Mai,667943
1,25000,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,,0.3921591710548648,625,362044966446,Trần Thùy Dũng,903580
0,14300,70322.0,88626.0,DebtCon,Other,3.0,0.0,0.0,244.83986415,2.0,26.0,32.647541118,0.0034087591420182,814,728572937825,Hoàng Đức Linh,723076
0,26100,,120470.0,DebtCon,Mgr,7.0,0.0,0.0,161.2876716,0.0,27.0,34.130003661,0.003040713631802,818,982097957530,Phan Xuân Lan,299346
0,16600,71096.0,104437.0,HomeImp,ProfExe,9.0,0.0,0.0,246.95963628,1.0,12.0,37.099532605,0.0032678073576047,815,88722322384,Đặng Xuân Lan,836864
0,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,189.87427039,1.0,42.0,37.352105103,0.0202359008757043,749,203799149319,Vũ Đức Anh,483799
0,19000,130291.0,168187.0,DebtCon,Office,3.0,0.0,0.0,140.68934288,0.0,20.0,24.788150207,0.0066877111787835,789,491186372506,Phan Hải Dũng,323487
0,12300,52622.0,64407.0,DebtCon,Other,0.0,0.0,0.0,191.0774254,1.0,13.0,26.203067291,0.0061962349571747,792,35714270807,Bùi Hải Thảo,972484
0,5900,,51189.0,HomeImp,,1.0,0.0,0.0,,0.0,0.0,12.749180645,0.037541025270347,726,510350388940,Phan Xuân Hà,587783
0,13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175,0.0160332346682029,757,35620108831,Lê Xuân Hà,558052
0,13500,89184.0,116848.0,DebtCon,ProfExe,13.0,0.0,0.0,174.50640819,1.0,18.0,36.010891518,0.0265348343723491,739,863159013630,Huỳnh Xuân Tú,113869
0,15500,97596.0,119326.0,DebtCon,Office,0.0,,3.0,254.70773261,1.0,30.0,40.987300926,0.0158193277310924,758,196421459139,Đặng Đức Phương,025055
0,8200,66254.0,74994.0,DebtCon,ProfExe,7.0,0.0,0.0,60.384862517,1.0,24.0,39.72610514,0.0272379971042541,738,814353303842,Nguyễn Quốc Linh,407294
0,20000,81800.0,106600.0,DebtCon,Mgr,24.0,,1.0,313.76666667,1.0,43.0,,0.0632496271363366,706,472979020193,Phạm Xuân Thảo,490698
0,11500,64371.0,73636.0,DebtCon,ProfExe,2.0,0.0,0.0,162.11625392,1.0,35.0,39.791198955,0.0715970504700747,701,280708445052,Đặng Thị Phương,895950
